노드 ID,정류소번호,정류소명,X좌표,Y좌표,정류소 타입
106900011,7514,이화교,127.0766282,37.6014259,마을버스
106900010,7515,중랑초교정문.면목2동치안센터,127.076024,37.5896743,마을버스
106900009,7517,한신아파트상가,127.0765526,37.58842145,마을버스
106900030,7518,IBK기업은행면목동지점,127.0850097,37.58765506,마을버스
106900008,7519,한신아파트후문,127.0765028,37.58735639,마을버스
106900007,7520,마을금고,127.0803975,37.59950498,마을버스
106900006,7521,정신교회,127.0816027,37.59965553,마을버스
106900005,7522,영종슈퍼,127.0786769,37.58624122,마을버스
106900004,7523,중화동종점,127.0826438,37.59993325,마을버스
106900020,7524,지하철7호선면목역,127.0883234,37.588388,마을버스
106900003,7525,면목지구대,127.0941044,37.58781584,마을버스
106900025,7526,새마을금고,127.0973219,37.58909458,마을버스
106900002,7527,공판장,127.0990423,37.58849032,마을버스
106900026,7528,진주빌라.바다약국,127.1006629,37.58777259,마을버스
106900023,7529,진로아파트앞.종점,127.1014802,37.58762591,마을버스
106900001,7530,수협,127.0794314,37.59938308,마을버스
106000467,7550,중랑공영차고지.신내역,127.103628,37.613209,일반차로
106000480,7551,중랑공영차고지.종점,127.1044676,37.61338394,일반차로
106000470,7554,사가정역,127.0870023,37.58073582,일반차로
106000406,7740,중랑공영차고지(가상),127.1044115,37.61329262,가상정류장
106000426,7770,홈플러스면목동점,127.0811398,37.58117182,일반차로
106000427,7771,망우역,127.092596,37.59866073,일반차로
106000444,7985,북부운수차고지,127.0848348,37.57364331,일반차로
107000001,8001,월곡뉴타운,127.0282093,37.60690619,중앙차로
107000002,8002,월곡뉴타운,127.0274048,37.60597826,중앙차로
107000003,8003,길음뉴타운,127.0241682,37.60362623,중앙차로
107000004,8004,길음뉴타운,127.0236855,37.60318209,중앙차로
107000005,8005,미아리고개.미아리예술극장,127.0217091,37.5988113,중앙차로
107000006,8006,미아리고개.미아리예술극장,127.0218209,37.597921,중앙차로
107000007,8007,돈암사거리.성신여대입구,127.0181314,37.59374328,중앙차로
107000008,8008,돈암사거리.성신여대입구,127.017684,37.593251,중앙차로
107000009,8009,삼선교.한성대학교,127.0092322,37.58985251,중앙차로
107000010,8010,삼선교.한성대학교.조소앙활동터,127.0083738,37.58931282,중앙차로
107000011,8101,숭곡초교입구,127.03204,37.609848,일반차로
107000012,8102,창문여고,127.03582,37.61185059,일반차로
107000013,8103,동방고개,127.0381747,37.61357876,일반차로
107000014,8104,장위동그린빌아파트,127.0431131,37.61785258,일반차로
107000015,8105,북서울꿈의숲,127.0453451,37.62031711,일반차로
107000016,8106,장월초등학교,127.0487106,37.62346595,일반차로
107000017,8107,국민대앞,126.9940273,37.61067955,일반차로
107000018,8108,국민대앞,126.994306,37.61093007,일반차로
107000020,8110,국민대학교앞,126.9947704,37.61072194,일반차로
107000021,8111,청덕초등학교,126.999112,37.608787,일반차로
107000022,8112,청덕초교,127.00006,37.60863,일반차로
107000023,8113,북악중학교,127.002908,37.607386,일반차로
107000024,8114,고려대사범대학부속고등학교,127.002378,37.607888,일반차로
107000025,8115,봉국사,127.007624,37.605854,일반차로
107000026,8116,봉국사,127.007657,37.606138,일반차로
107000027,8117,정릉2동주민센터,127.011258,37.604593,일반차로
107000028,8118,정릉2동주민센터,127.0113351,37.60486355,일반차로
107000029,8119,숭덕초교,127.0146827,37.60335836,일반차로
107000030,8120,숭덕초교,127.0151143,37.60369802,일반차로
107000031,8121,정릉길음시장,127.019095,37.60218362,일반차로
107000032,8122,정릉길음시장.길음뉴타운9단지,127.019578,37.602522,일반차로
107000033,8123,돈암동삼성아파트입구,127.0245753,37.60187443,일반차로
107000034,8124,길음역,127.023771,37.602042,일반차로
107000035,8125,돈암1동주민센터,127.0265806,37.60379601,일반차로
107000036,8126,돈암1동주민센터,127.0266726,37.60456372,일반차로
107000037,8127,종암사거리,127.031172,37.603607,일반차로
107000038,8128,KT월곡지사,127.034373,37.602447,일반차로
107000039,8129,KT월곡지사,127.035189,37.60294674,일반차로
107000040,8130,종암SK아파트,127.0374933,37.60203143,일반차로
107000041,8131,성북구보건소,127.0392921,37.60255347,일반차로
107000042,8132,월곡역,127.0415692,37.60161106,일반차로
107000043,8133,월곡역,127.0422121,37.6029111,일반차로
107000044,8134,동덕여대앞,127.0428339,37.60300278,일반차로
107000045,8135,한국과학기술연구원입구,127.0474164,37.60550997,일반차로
107000046,8136,상월곡역,127.046447,37.605489,일반차로
107000047,8137,월곡중학교,127.049787,37.606895,일반차로
107000048,8138,월곡중학교,127.0491494,37.60689212,일반차로
107000049,8139,새석관시장,127.0532473,37.60863337,일반차로
107000050,8140,새석관시장,127.0526018,37.60870001,일반차로
107000051,8141,돌곶이역,127.0583861,37.61131855,일반차로
107000052,8142,돌곶이역,127.0562085,37.61058612,일반차로
107000053,8143,장위동동원베네스트.온누리병원,127.058969,37.612043,일반차로
107000054,8144,석관동주민센터,127.0620509,37.61339007,일반차로
107000055,8145,석관동주민센터,127.0615798,37.61353359,일반차로
107000056,8146,석계역굴다리앞,127.0657966,37.61433148,일반차로
107000057,8147,석계역,127.067255,37.61500287,일반차로
107000058,8148,성가복지병원,127.0311379,37.60588272,일반차로
107000059,8149,성가복지병원,127.0315875,37.60574473,일반차로
107000060,8150,종암사거리입구,127.0330444,37.60143263,일반차로
107000061,8151,종암사거리입구,127.0337883,37.60104405,일반차로
107000062,8152,종암동주민센터,127.0341075,37.59941526,일반차로
107000063,8153,종암동주민센터,127.0349443,37.59818929,일반차로
107000064,8154,숭례초교,127.0356812,37.59480527,일반차로
107000065,8155,숭례초등학교,127.0361702,37.59439692,일반차로
107000066,8156,고대앞,127.0348108,37.58856369,일반차로
107000067,8157,우신향병원,127.0316105,37.58513594,일반차로
107000068,8158,안암오거리,127.0290052,37.58261176,일반차로
107000069,8159,대광초교,127.0250277,37.57970665,일반차로
107000070,8160,정릉북한산국립공원입구,126.9995129,37.61759463,일반차로
107000071,8161,정릉산장아파트,127.0028048,37.61688905,일반차로
107000072,8162,정릉대우아파트,127.00386,37.616708,일반차로
107000073,8163,정릉4동주민센터.경국사,127.0062481,37.61352336,일반차로
107000074,8164,정릉4동주민센터.경국사,127.006681,37.613335,일반차로
107000075,8165,성북청수도서관.정릉4동성당,127.0084194,37.61156967,일반차로
107000076,8166,성북청수도서관.정릉4동성당,127.009045,37.610876,일반차로
107000077,8167,정릉시장입구,127.0098213,37.60846533,일반차로
107000078,8168,정릉시장입구,127.0101519,37.60803278,일반차로
107000079,8169,정릉우체국앞,127.0114121,37.6051645,일반차로
107000080,8170,정릉우체국앞,127.0116579,37.60514015,일반차로
107000081,8171,미아초교,127.022039,37.61153187,일반차로
107000082,8172,미아초교,127.0224658,37.61088662,일반차로
107000083,8173,길음동동부아파트,127.023437,37.60743648,일반차로
107000084,8174,길음동동부아파트,127.0235409,37.6078101,일반차로
107000085,8175,삼선동주민센터,127.0143473,37.59061071,일반차로
107000086,8176,삼선동주민센터,127.0147154,37.59069177,일반차로
107000087,8177,성북구청.성북경찰서,127.0172593,37.58824316,일반차로
107000088,8178,성북구청.성북경찰서,127.0172299,37.58860541,일반차로
107000089,8179,보문역,127.0189209,37.58585142,일반차로
107000090,8180,보문역,127.0199895,37.58448879,일반차로
107000091,8181,보문동성당,127.0207962,37.58239632,일반차로
107000092,8182,보문동성당,127.0211155,37.58239897,일반차로
107000093,8183,보문동주민센터,127.0218635,37.5804515,일반차로
107000094,8184,보문동주민센터,127.0224863,37.579835,일반차로
107000095,8185,월계2교.참누리아파트,127.0503746,37.62321836,일반차로
107000096,8186,월계2교,127.050133,37.623825,일반차로
107000097,8187,광운초교앞,127.0528392,37.62029973,일반차로
107000098,8188,광운초교,127.0529196,37.62055892,일반차로
107000099,8189,장위3동주민센터,127.0570354,37.61622453,일반차로
107000100,8190,장위3동주민센터,127.0570264,37.61661532,일반차로
107000101,8191,장삼주유소,127.0592242,37.6141178,일반차로
107000102,8192,장삼주유소,127.0597361,37.61397337,일반차로
107000103,8193,장위사거리,127.0617328,37.61169477,일반차로
107000104,8194,장위사거리,127.0618299,37.61192533,일반차로
107000105,8195,석관중고등학교앞,127.0640252,37.60926115,일반차로
107000106,8196,석관고등학교,127.0643618,37.60943547,일반차로
107000107,8197,석관동코오롱아파트,127.0661262,37.60658528,일반차로
107000108,8198,석관동코오롱아파트,127.0663652,37.60669897,일반차로
107000109,8199,북서울꿈의숲,127.0449424,37.61930985,일반차로
107000110,8200,북서울꿈의숲,127.045768,37.6190311,일반차로
107000111,8201,장곡초교앞,127.0475819,37.61769857,일반차로
107000112,8202,장곡초교앞,127.0479422,37.61770654,일반차로
107000113,8203,하나은행장위동지점,127.050021,37.61621078,일반차로
107000114,8204,하나은행장위동지점,127.050048,37.61643,일반차로
107000115,8205,장위동원천주유소,127.052571,37.614699,일반차로
107000116,8206,장위동원천주유소,127.0529741,37.61463079,일반차로
107000117,8207,장위2동주민센터,127.0555323,37.61209215,일반차로
107000118,8208,장위2동주민센터,127.0557532,37.61218847,일반차로
107000119,8209,돌곶이역,127.0575579,37.61020459,일반차로
107000120,8210,돌곶이역,127.0563595,37.61172918,일반차로
107000121,8211,석관시장,127.0590704,37.60868974,일반차로
107000122,8212,석관시장,127.0592359,37.60881581,일반차로
107000123,8213,석관동새마을금고,127.0602271,37.60757181,일반차로
107000124,8214,석관동새마을금고,127.0609376,37.60727176,일반차로
107000125,8215,한국예술종합학교,127.0618293,37.60564716,일반차로
107000126,8216,한국예술종합학교,127.0621022,37.60553708,일반차로
107000127,8217,광운초교,127.0538411,37.61994366,일반차로
107000520,8218,돈암힐스테이트.코오롱하늘채,127.0142965,37.59843701,일반차로
107000128,8218,광운초교앞,127.0533213,37.61954674,일반차로
107000129,8219,꿈의숲아이파크아파트,127.0515111,37.6180528,일반차로
107000130,8220,꿈의숲아이파크아파트,127.051061,37.617995,일반차로
107000131,8221,장곡초교사거리,127.0498584,37.6170002,일반차로
107000132,8222,장곡초교사거리,127.049918,37.617257,일반차로
107000133,8223,서울다원학교.한용운활동터,126.991816,37.594506,일반차로
107000134,8224,동방문화대학원대학교,126.9930729,37.59439956,일반차로
107000135,8225,동방문화대학원대학교,126.9936413,37.59472398,일반차로
107000136,8226,성북구립미술관.쌍다리앞,126.9958338,37.59359412,일반차로
107000137,8227,성북구립미술관.쌍다리앞,126.9959436,37.5937446,일반차로
107000138,8228,성북초교.성북선잠박물관,126.9987894,37.59291476,일반차로
107000139,8229,성북초교.성북선잠박물관,126.9978246,37.59307695,일반차로
107000140,8230,홍익대부속중고등학교입구,127.0006477,37.59321753,일반차로
107000141,8231,홍익대부속중고등학교입구,127.001531,37.59327249,일반차로
107000142,8232,경신중고입구,127.0028344,37.59178657,일반차로
107000143,8233,경신중고입구,127.0027846,37.59227316,일반차로
107000144,8234,성북동주민센터.동구마케팅고,127.0036474,37.59074669,일반차로
107000145,8235,성북동주민센터.동구마케팅고,127.0040392,37.59072776,일반차로
107000146,8236,삼선교.성북문화원,127.0051299,37.58920075,일반차로
107000147,8237,삼선교.성북문화원,127.0058033,37.58899579,일반차로
107000514,8238,서울다원학교.한용운활동터,126.991788,37.59466505,일반차로
107000522,8239,장위래미안아파트,127.0522481,37.61888366,일반차로
107000496,8240,신종월교,127.04126,37.5975815,일반차로
107000504,8241,창문여고,127.035696,37.611781,일반차로
107000521,8242,장위래미안아파트,127.0524922,37.6186712,일반차로
107000528,8243,남대문중학교,127.0546975,37.61805562,일반차로
107000529,8244,남대문중학교,127.0553788,37.61776668,일반차로
107000150,8245,길음시장,127.023597,37.603094,일반차로
107000151,8246,길음시장,127.0230921,37.60314977,일반차로
107000152,8247,길음역,127.0262174,37.60484766,일반차로
107000153,8248,길음역,127.0259217,37.60508777,일반차로
107000154,8249,미아사거리,127.0300444,37.61016767,일반차로
107000155,8250,서경로꿈마루도서관앞,127.0133874,37.61150524,일반차로
107000156,8251,길원초등학교입구,127.0143749,37.61043824,일반차로
107000157,8252,길원초등학교입구,127.014672,37.610337,일반차로
107000158,8253,길음뉴타운11단지롯데캐슬,127.0153997,37.60916938,일반차로
107000159,8254,길음뉴타운11단지롯데캐슬,127.015477,37.608783,일반차로
107000160,8255,정릉동아.길음뉴타운데시앙아파트,127.0149529,37.60629227,일반차로
107000161,8256,길음뉴타운데시앙.정릉동아아파트,127.015123,37.60641,일반차로
107000162,8257,숭덕초교,127.0145783,37.6038077,일반차로
107000163,8258,성북생태체험관,127.0063778,37.62032781,일반차로
107000164,8259,정릉초교,127.00634,37.619058,일반차로
107000165,8260,정릉동풍림상가앞,127.0077086,37.6167005,일반차로
107000166,8261,정릉동풍림상가앞,127.0077754,37.61674285,일반차로
107000167,8262,정릉동풍림아파트.청소년문화의집,127.0087971,37.61612013,일반차로
107000168,8263,정릉입구,127.0135091,37.60242575,일반차로
107000169,8264,정릉입구,127.0134299,37.60301119,일반차로
107000170,8265,아리랑고개.아리랑시네미디어센터,127.0137784,37.60063178,일반차로
107000171,8266,아리랑고개.아리랑시네미디어센터,127.0138566,37.60050202,일반차로
107000172,8267,돈암2동주민센터입구.흥천사,127.0150133,37.59684526,일반차로
107000173,8268,돈암2동주민센터입구.흥천사,127.0156745,37.59605763,일반차로
107000174,8269,성신여대입구역,127.0161033,37.59388332,일반차로
107000175,8270,성신여대입구역,127.0163772,37.59360116,일반차로
107000176,8271,한국과학기술연구원입구,127.0450997,37.60409316,일반차로
107000177,8272,대농빌라앞,127.043318,37.60184111,일반차로
105000474,8273,월곡샹그레빌아파트,127.0408149,37.59547762,일반차로
107000178,8274,월곡샹그레빌아파트,127.0409701,37.59544512,일반차로
107000179,8275,장위동고개,127.0406506,37.6142455,일반차로
107000180,8276,장위동고개,127.0405013,37.61436991,일반차로
107000181,8277,장위1동주민센터,127.0427869,37.61386179,일반차로
107000182,8278,장위1동주민센터,127.043464,37.613973,일반차로
107000183,8279,장위1동치안센터,127.045172,37.613833,일반차로
107000184,8280,장위1동치안센터,127.046111,37.613943,일반차로
107000185,8281,청소년문화누림센터,127.0487437,37.61352067,일반차로
107000186,8282,청소년문화누림센터,127.0487689,37.6138829,일반차로
107000187,8283,월곡1동주민센터,127.0353229,37.61057259,일반차로
107000188,8284,월곡1동주민센터,127.03552,37.61059957,일반차로
107000189,8285,밤나무골시장,127.0356802,37.60945334,일반차로
107000190,8286,월곡삼성래미안아파트,127.035937,37.609399,일반차로
107000191,8287,월곡동두산아파트,127.0365918,37.60661914,일반차로
107000192,8288,월곡동두산아파트,127.0366463,37.60700299,일반차로
107000193,8289,생명의전화,127.037215,37.604518,일반차로
107000194,8290,생명의전화,127.0374571,37.60439409,일반차로
107000195,8291,월곡아남아파트,127.0346992,37.60658547,일반차로
107000196,8292,월곡동신아파트,127.0361639,37.60470086,일반차로
107000197,8293,장곡초교,127.0485302,37.61620243,일반차로
107000198,8294,장곡초교,127.0487985,37.61611957,일반차로
107000199,8295,보문역,127.0202536,37.58546373,일반차로
107000200,8296,보문역,127.0200804,37.58565118,일반차로
107000201,8297,안암동주민센터,127.0219386,37.58604643,일반차로
107000202,8298,안암동주민센터,127.022369,37.58626802,일반차로
107000203,8299,고려대이공대.고대병원,127.026075,37.58607983,일반차로
107000204,8300,고려대이공대.고대병원,127.0254738,37.58636831,일반차로
107000205,8301,안암역,127.0305239,37.58622925,일반차로
107000206,8302,안암전철역,127.030276,37.58636448,일반차로
107000207,8303,안암오거리,127.0295931,37.58329644,일반차로
107000208,8304,개운사입구,127.0294582,37.58583034,일반차로
107000209,8305,돈암시장입구,127.016715,37.591444,일반차로
107000210,8306,돈암시장입구,127.0167018,37.59197105,일반차로
107000211,8307,성북구청,127.01817,37.589376,일반차로
107000212,8308,성북구청,127.0175711,37.58993356,일반차로
107000213,8309,보문2교,127.019548,37.58916732,일반차로
107000214,8310,보문2교,127.019146,37.58904935,일반차로
107000215,8311,성신여대후문,127.0222305,37.58898123,일반차로
107000216,8312,성신여대후문,127.0222769,37.58906952,일반차로
107000217,8313,용문중고교,127.0229775,37.58769433,일반차로
107000510,8314,용문중고교,127.0231483,37.58735639,일반차로
107000219,8315,안암초교,127.0233962,37.58692021,일반차로
107000220,8316,안암초교,127.0235207,37.58692379,일반차로
107000222,8318,돈암초교입구,127.0122536,37.59108222,일반차로
107000223,8319,돈암초교입구,127.0115753,37.59114356,일반차로
107000224,8320,정릉3동주민센터앞,127.0042542,37.6082494,일반차로
107000225,8321,정릉3동주민센터앞,127.004703,37.608522,일반차로
107000226,8322,삼덕단지.성북구최만린미술관,127.0050597,37.61038674,일반차로
107000227,8323,삼덕단지.성북구최만린미술관,127.005238,37.610417,일반차로
107000228,8324,솔샘사거리,127.007084,37.61277001,일반차로
107000229,8325,솔샘사거리,127.0072777,37.61266998,일반차로
107000230,8326,보문역3번출구,127.019202,37.585933,일반차로
107000231,8327,성북우체국현대백화점,127.0293808,37.6078214,일반차로
107000232,8328,정릉동풍림아파트,127.0089999,37.61645261,일반차로
107000233,8329,현대백화점,127.029292,37.608328,일반차로
107000234,8330,돈암동일신건영휴먼빌아파트,127.013386,37.601461,일반차로
107000235,8332,석계역,127.0654245,37.61371625,일반차로
107000236,8333,석계역,127.0653598,37.61360635,일반차로
107000237,8334,월곡2SH빌아파트,127.0421137,37.59722437,일반차로
107000238,8335,석관고등학교후문,127.0663167,37.61072234,일반차로
107000239,8336,길음역,127.0241326,37.60221638,일반차로
107000240,8338,청소년문화의집.정릉e편한세상,127.0089069,37.6151911,일반차로
107000241,8339,석계역굴다리앞,127.0657671,37.61432519,일반차로
107000242,8340,석계역,127.067212,37.61498307,일반차로
107000243,8341,상진운수종점,127.065164,37.61115461,일반차로
107000244,8342,상진운수종점,127.064559,37.611427,일반차로
107000246,8344,대진여객차고지,127.000797,37.617689,일반차로
107000249,8347,정릉북한산국립공원입구,126.999331,37.617839,일반차로
107000508,8348,풍림아파트삼거리,127.007432,37.617339,일반차로
107000251,8349,성북생태체험관,127.0063349,37.62009836,일반차로
107000252,8350,정릉초교,127.006424,37.618938,일반차로
107000524,8351,파크빌라앞,127.0057635,37.59803817,일반차로
107000523,8352,골드하우스,127.0044331,37.59850995,일반차로
107000255,8353,월곡중학교,127.0478487,37.60623486,일반차로
107000257,8355,508단지삼거리,127.0055357,37.59933309,일반차로
107000258,8356,508단지입구,127.0065063,37.59925825,일반차로
107000259,8357,산장빌라,127.0072873,37.59925268,일반차로
107000260,8358,산장빌라,127.0073998,37.59877612,일반차로
107000506,8359,성북참노인전문병원,127.0056794,37.59763003,일반차로
107000262,8360,교수단지,127.0092742,37.59946982,일반차로
107000263,8361,우방아파트,127.0094555,37.6002114,일반차로
107000515,8363,일신건영아파트.꿈에그린아파트,127.012109,37.60149142,일반차로
107000266,8364,일신건영아파트.꿈에그린아파트,127.012227,37.60145104,일반차로
107000267,8365,돈암힐스테이트.코오롱하늘채,127.0142549,37.59902779,일반차로
107000268,8366,돈암동일신건영휴먼빌아파트,127.0137865,37.60131751,일반차로
107000269,8367,구민회관입구,127.0064557,37.59670335,일반차로
107000270,8368,508단지입구,127.0063862,37.59917446,일반차로
107000271,8369,스카이힐스,127.0036633,37.59948326,일반차로
107000272,8370,508단지삼거리,127.0056343,37.59922586,일반차로
107000273,8371,대일외고서경대정문,127.013145,37.612945,일반차로
107000274,8372,서경대본관,127.011423,37.61546,일반차로
107000275,8373,서경대본관,127.011687,37.615626,일반차로
107000281,8380,길음뉴타운8단지,127.015877,37.60757,일반차로
107000280,8381,길음뉴타운8단지,127.015704,37.60740681,일반차로
107000282,8382,서경로꿈마루도서관앞,127.013476,37.611633,일반차로
107000290,8390,국민커뮤니티센터,127.0044097,37.61228265,일반차로
107000291,8391,정릉연립,127.0040415,37.61206821,일반차로
107000292,8392,국민대후문,127.0000838,37.61127532,일반차로
107000293,8393,국민대후문,127.000034,37.6110095,일반차로
107000294,8394,고려대사범대학부속고등학교.후문,126.9991947,37.60977735,일반차로
107000295,8395,고려대사범대학부속고등학교.후문,126.9995107,37.60946143,일반차로
107000296,8396,월곡래미안루나밸리,127.0411798,37.59993787,일반차로
107000494,8399,숭곡초교후문,127.0329992,37.60933427,일반차로
107000497,8400,길음뉴타운10단지.라온유아파트,127.0181336,37.60298754,일반차로
107000501,8401,숭곡초교후문,127.0328338,37.60927755,일반차로
107000502,8402,월곡아남아파트,127.0345111,37.6064774,일반차로
107000500,8403,월곡동신아파트,127.0360245,37.6045306,일반차로
107000505,8404,돌곶이역8번출구,127.056327,37.610303,일반차로
107000509,8405,한성대입구역,127.0047237,37.58936299,일반차로
107000516,8406,장위동입구,127.0390305,37.61373132,일반차로
107000517,8407,장위동입구,127.03987,37.61406703,일반차로
107000518,8408,북한산보국문역2번출구,127.0079858,37.6122939,일반차로
107000519,8409,북한산보국문역1번출구,127.0083291,37.61208355,일반차로
107900118,8731,래미안610동앞,127.022283,37.60555492,마을버스
107000525,8410,일신초교.래미안라센트아파트,127.0395148,37.59845771,일반차로
107000526,8411,서울사대부설중학교,127.0383641,37.59614341,일반차로
107000527,8412,서울사대부설고등학교,127.0372993,37.59416057,일반차로
107900267,8448,일신휴먼빌.우정아파트,127.0111939,37.60009591,마을버스
107900001,8449,고려아파트,127.0272458,37.59856235,마을버스
107900305,8450,장월초교.참누리아파트,127.0484023,37.62328857,마을버스
107900304,8451,동방주택,127.0437264,37.61658542,마을버스
107900303,8452,장위중학교,127.0405011,37.61190904,마을버스
107900284,8453,신안APT.길음초등학교,127.0164202,37.61422433,마을버스
107900278,8454,정릉4동종점,127.0101775,37.61294369,마을버스
107900273,8455,산림초소,126.9979441,37.61391999,마을버스
107900272,8456,정릉2동주민센터,127.0110779,37.60460856,마을버스
107900280,8457,4호선성신여대역,127.0164517,37.59229187,마을버스
107900248,8458,삼선푸르지오APT앞,127.0136779,37.58511747,마을버스
107900256,8459,한성대정문,127.0112286,37.58256252,마을버스
107900246,8460,한신113동앞,127.0085998,37.59434268,마을버스
107900244,8462,낙산삼거리,127.0105671,37.5802666,마을버스
107900245,8463,돈암2동주민센터,127.0109908,37.5975864,마을버스
107900143,8464,종암중학교,127.0348753,37.59328447,마을버스
107900104,8465,종암교통정보센터,127.0358281,37.59429936,마을버스
107900077,8466,고려슈퍼,127.0277679,37.59864062,마을버스
107900048,8467,슈퍼앞,127.0422166,37.61580872,마을버스
107900032,8468,월곡청소년센터,127.0404315,37.61101519,마을버스
107900005,8469,대우APT211동,127.016796,37.61294023,마을버스
107900002,8470,KEB하나은행.오렌지마트,127.0091703,37.6113038,마을버스
107900268,8471,중앙하이츠정문,127.010978,37.60269737,마을버스
107900003,8473,삼선초교,127.0133578,37.58524124,마을버스
107900004,8474,한양슈퍼앞,127.0111699,37.58346812,마을버스
107900006,8475,구민회관201동앞,127.0092873,37.59558793,마을버스
107900007,8477,돈암지구대.현대아파트,127.0127098,37.59697889,마을버스
107900008,8478,선경아파트,127.0344613,37.59437491,마을버스
107900009,8479,세븐마트,127.0356654,37.59254985,마을버스
107900010,8480,죽림정사,127.0292269,37.59953144,마을버스
107900011,8481,북서울꿈의숲,127.0452742,37.61910517,마을버스
107900012,8482,나약국,127.0413542,37.61433447,마을버스
107900013,8483,동아아파트,127.0474094,37.60815435,마을버스
107900014,8484,월곡인조잔디구장,127.0394709,37.60866188,마을버스
107900015,8485,대우APT정문.대림APT후문,127.0176159,37.61196514,마을버스
107900274,8487,넓은마당,126.9997044,37.61460573,마을버스
107900269,8488,중앙하이츠후문,127.0094842,37.60341927,마을버스
107900016,8489,성신여대정문앞,127.0197375,37.59076583,마을버스
107900257,8490,한성대입구3거리,127.010945,37.586412,마을버스
107900017,8491,(구)법화사,127.0110898,37.58474164,마을버스
107900018,8492,이수아파트.한신휴아파트입구,127.0141174,37.5966165,마을버스
107900019,8493,극동아파트정문,127.034369,37.5954238,마을버스
107900020,8494,고려대법과대학.한국어교육관입구,127.0330195,37.59135577,마을버스
107900021,8495,래미안세레니티,127.0293309,37.59904844,마을버스
107900022,8496,농협,127.0467576,37.6181918,마을버스
107900291,8497,장위1동주민센터,127.0432921,37.61381835,마을버스
107900295,8498,이지마트,127.0476777,37.60978611,마을버스
107900023,8499,월곡1동밤골경로당,127.0403854,37.60741717,마을버스
107900158,8500,새생명교회,127.018131,37.61096576,마을버스
107900275,8502,도광사,127.0014669,37.61540949,마을버스
107900024,8503,정수초교,127.0087368,37.60425914,마을버스
107900025,8504,홈마트,127.0200666,37.58927537,마을버스
107900259,8505,성신여대입구역,127.0162096,37.59350747,마을버스
107900026,8506,극동아파트후문,127.0334882,37.59602238,마을버스
107900027,8507,고려대안암학사,127.0305848,37.59125821,마을버스
107900028,8508,통일교회,127.0297868,37.59775706,마을버스
107900029,8509,장곡초등학교,127.0482081,37.61731987,마을버스
107900030,8510,장위1동치안센터,127.0455235,37.613804,마을버스
107900031,8511,GS25장위제일점,127.0482277,37.61085547,마을버스
107900033,8512,초림빌라,127.0409391,37.60746551,마을버스
107900034,8513,대림상가앞,127.0199286,37.61080237,마을버스
107900035,8514,현대아파트앞,127.0201863,37.60902358,마을버스
107900036,8516,산장아파트,127.0036147,37.61659257,마을버스
107900037,8517,그린빌라,127.0082441,37.6038645,마을버스
107900038,8519,삼선시장앞,127.0088742,37.58811073,마을버스
107900039,8521,종암아이파크2차정문,127.0326607,37.59689216,마을버스
107900040,8522,고려대아이스링크,127.0278066,37.59304125,마을버스
107900041,8523,그린마트,127.0310202,37.59798292,마을버스
107900042,8524,장위1동새마을금고,127.0501508,37.61719471,마을버스
107900043,8526,장위천주교앞,127.0489731,37.61261138,마을버스
107900044,8527,동덕여대후문,127.0407674,37.60683017,마을버스
107900045,8528,대림APT정문,127.0216764,37.61111294,마을버스
107900046,8529,래미안821동앞,127.0217124,37.60633627,마을버스
107900047,8532,정수빌라,127.0078193,37.60343921,마을버스
107900120,8733,수보약국,127.0078742,37.60868624,마을버스
107900049,8534,한성대입구역.성북천분수마루,127.0067692,37.58809735,마을버스
107900254,8535,삼선시장,127.0091097,37.58814495,마을버스
107900292,8536,동방고개,127.0383227,37.61375249,마을버스
107900050,8537,정덕초교입구.이수아파트,127.0143711,37.59666242,마을버스
107900051,8538,현대홈마트,127.0330031,37.59774179,마을버스
107900052,8539,성북구의회,127.0264562,37.59455809,마을버스
107900053,8540,종암아이파크2차후문,127.0319703,37.59780245,마을버스
107900343,8541,꿈의숲아이파크아파트,127.0510945,37.61780451,마을버스
107900055,8542,장위시장,127.0500349,37.61330871,마을버스
107900056,8543,두산아파트후문,127.0402906,37.60596285,마을버스
107900302,8544,파리바게트앞,127.0226563,37.61138848,마을버스
107900282,8545,길음시장입구,127.0222749,37.60512691,마을버스
107900283,8546,길음역출구,127.0243523,37.60221058,마을버스
107900057,8548,그린빌라,127.0082622,37.60372483,마을버스
107900249,8550,한신105동앞,127.0087793,37.59257062,마을버스
107900293,8551,장위동그린빌아파트,127.0430066,37.61777873,마을버스
107900058,8552,돈암지구대.현대아파트,127.0126589,37.59707441,마을버스
107900059,8553,종암아이파크2차후문,127.0318039,37.59789891,마을버스
107900060,8554,개운중학교,127.0248944,37.59417817,마을버스
107900061,8555,성북노인정입구,127.0327767,37.59785269,마을버스
107900062,8556,장계시장,127.0525942,37.61876603,마을버스
107900063,8557,어해랑앞,127.0529125,37.61397753,마을버스
107900064,8558,자산약국.월곡전철역입구.6호선,127.0392307,37.60434125,마을버스
107900065,8559,동부아파트.샘물교회앞,127.0238854,37.61183698,마을버스
107900281,8560,길음전철역,127.0241163,37.60408552,마을버스
107900266,8561,정릉길음시장,127.0195164,37.60256561,마을버스
107900066,8562,수녀원,127.0053135,37.61192038,마을버스
107900067,8563,정수초교,127.0087719,37.60418164,마을버스
107900068,8564,고려대이공대,127.0250423,37.58612781,마을버스
