addr,x,y
서울특별시 강동구 명일동 348-1,127.145214527109,37.5457748652929
서울특별시 강동구 명일동 348-4,127.145423092791,37.5456074734209
서울특별시 강동구 명일동 351-11,127.144515511343,37.5450533924065
서울특별시 강동구 명일동 351-5,127.144907887166,37.5452005851989
서울특별시 강동구 명일동 352-18,127.144004066049,37.5450085168026
서울특별시 강동구 명일동 352-5,127.144631121371,37.5457371086752
서울특별시 강동구 명일동 352-8,127.144115440291,37.5451990322079
서울특별시 강동구 명일동 354,127.144432355393,37.5470552421548
서울특별시 강동구 명일동 355,127.144269843936,37.5454631966096
서울특별시 강동구 명일동 356,127.14200363009,37.5528624155037
서울특별시 강동구 명일동 357,127.145674389107,37.5453020856097
서울특별시 강동구 명일동 358,127.140810209538,37.5511517693634
서울특별시 강동구 명일동 359,127.145208524251,37.5524804591506
서울특별시 강동구 명일동 38,127.150495327898,37.5518669273055
서울특별시 강동구 명일동 41,127.151840596585,37.5494891843664
서울특별시 강동구 명일동 42,127.151918890555,37.5511541272374
서울특별시 강동구 명일동 44,127.152109058036,37.5537388436088
서울특별시 강동구 명일동 47,127.153819433886,37.5536971641562
서울특별시 강동구 명일동 47-12,127.154778066661,37.5532422593823
서울특별시 강동구 명일동 48-12,127.154073198436,37.5520654877796
서울특별시 강동구 명일동 54,127.155149609526,37.5504609335785
서울특별시 강동구 명일동 56,127.153526109123,37.5505038708259
서울특별시 강동구 상일동 121,,
서울특별시 강동구 상일동 124,,
서울특별시 강동구 상일동 131,,
서울특별시 강동구 상일동 134,,
서울특별시 강동구 상일동 187,,
서울특별시 강동구 상일동 473,127.167487349899,37.5461454174572
서울특별시 강동구 상일동 476,127.159797615589,37.5506499809446
서울특별시 강동구 상일동 490,127.175022524959,37.5528325043365
서울특별시 강동구 상일동 513,127.166786120594,37.5522479658082
서울특별시 강동구 상일동 514,127.167800631257,37.5485938849143
서울특별시 강동구 상일동 515,127.161622713771,37.5514162278537
서울특별시 강동구 상일동 519,127.164445782028,37.5555369138929
서울특별시 강동구 상일동 521,127.170868716845,37.5523674571083
서울특별시 강동구 성내동 111-64,127.122529783128,37.5329492660771
서울특별시 강동구 성내동 111-66,127.122706122493,37.5331291028937
서울특별시 강동구 성내동 111-67,127.122814738604,37.5333373914048
서울특별시 강동구 성내동 13-15,127.127716768863,37.5365994887902
서울특별시 강동구 성내동 137,127.126404707436,37.534434085293
서울특별시 강동구 성내동 164-1,127.131268378817,37.5358219957571
서울특별시 강동구 성내동 194,127.132727205861,37.5351572291186
서울특별시 강동구 성내동 196-8,127.13236170533,37.5343607947792
서울특별시 강동구 성내동 199-18,127.13452796961,37.5342676162271
서울특별시 강동구 성내동 199-19,127.134633220155,37.5344726540348
서울특별시 강동구 성내동 199-4,127.133446897072,37.5347712404976
서울특별시 강동구 성내동 203-5,127.131873764539,37.5334828653489
서울특별시 강동구 성내동 244-12,127.135624967695,37.5344442189315
서울특별시 강동구 성내동 244-5,127.135776786255,37.5341850069165
서울특별시 강동구 성내동 244-6,127.135642791308,37.5342276881085
서울특별시 강동구 성내동 244-8,127.135267032492,37.5343436273319
서울특별시 강동구 성내동 25-1,127.127945318494,37.5355382237641
서울특별시 강동구 성내동 295,127.124531649095,37.5317120804393
서울특별시 강동구 성내동 30-2,127.126480522691,37.5352441835221
서울특별시 강동구 성내동 320-1,127.12166695423,37.5319565346433
서울특별시 강동구 성내동 378-6,127.136698269516,37.5335370256712
서울특별시 강동구 성내동 382-1,127.134107205017,37.5333873669875
서울특별시 강동구 성내동 382-16,127.134188172434,37.5335540501825
서울특별시 강동구 성내동 383-11,127.132958332324,37.5332955926902
서울특별시 강동구 성내동 386,127.134208710115,37.5327032121517
서울특별시 강동구 성내동 386-6,127.13431044422,37.5322108799117
서울특별시 강동구 성내동 386-74,127.134324173929,37.5323593491859
서울특별시 강동구 성내동 386-82,127.1341033509,37.5324986245249
서울특별시 강동구 성내동 386-83,127.134224140177,37.5320328502198
서울특별시 강동구 성내동 387-48,127.13745309282,37.5325245963892
서울특별시 강동구 성내동 396-10,127.13626628266,37.5314129657442
서울특별시 강동구 성내동 405-5,127.133460176015,37.531238853259
서울특별시 강동구 성내동 405-9,127.133760398554,37.5310884969836
서울특별시 강동구 성내동 407-2,127.133066360532,37.5313737269484
서울특별시 강동구 성내동 409-8,127.132676176198,37.5306212897087
서울특별시 강동구 성내동 410-15,127.132955018987,37.5302818394042
서울특별시 강동구 성내동 410-16,127.13333621285,37.5301778846462
서울특별시 강동구 성내동 410-2,127.133544327063,37.5305281388283
서울특별시 강동구 성내동 410-43,127.133821256898,37.529753595304
서울특별시 강동구 성내동 412,127.134495052254,37.5297349900749
서울특별시 강동구 성내동 412-1,127.135046271154,37.5296877793004
서울특별시 강동구 성내동 413-6,127.135587494527,37.5295565140415
서울특별시 강동구 성내동 416-11,127.135085958752,37.5283578563836
서울특별시 강동구 성내동 417-1,127.134173119643,37.5292564742435
서울특별시 강동구 성내동 419,127.132617462874,37.5296651234125
서울특별시 강동구 성내동 419-1,127.133155304479,37.5294111567593
서울특별시 강동구 성내동 419-11,127.132390728472,37.5292095613954
서울특별시 강동구 성내동 419-13,127.132954510685,37.5288481672288
서울특별시 강동구 성내동 419-46,127.13255864859,37.5290985499101
서울특별시 강동구 성내동 420-16,127.1313015519,37.5296390231176
서울특별시 강동구 성내동 420-2,127.131728518086,37.5293802306687
서울특별시 강동구 성내동 420-20,127.131147453428,37.5298920152097
서울특별시 강동구 성내동 420-9,127.132059371146,37.5293441815342
서울특별시 강동구 성내동 422,127.131215979328,37.528322755649
서울특별시 강동구 성내동 423-15,127.131885977838,37.5280822529352
서울특별시 강동구 성내동 423-64,127.131807632074,37.5279204304792
서울특별시 강동구 성내동 424-12,127.133193507303,37.5282453984792
서울특별시 강동구 성내동 427-74,127.134629914144,37.5279756318346
서울특별시 강동구 성내동 428-2,127.134714798864,37.5269261388506
서울특별시 강동구 성내동 429-6,127.134160621402,37.525878634694
서울특별시 강동구 성내동 433-12,127.131580536467,37.5268025410692
서울특별시 강동구 성내동 434-13,127.130017866999,37.5269952840197
서울특별시 강동구 성내동 434-32,127.13004059236,37.5276390244598
서울특별시 강동구 성내동 434-4,127.130872709806,37.5268831562718
서울특별시 강동구 성내동 435-10,127.130129376207,37.5259317992698
서울특별시 강동구 성내동 435-2,127.129324216753,37.5263774180178
서울특별시 강동구 성내동 435-5,127.129203154752,37.5261727528757
서울특별시 강동구 성내동 435-7,127.129462680045,37.525849639821
서울특별시 강동구 성내동 437-26,127.131983110065,37.5251011811743
서울특별시 강동구 성내동 438,127.132767362588,37.5257695661577
서울특별시 강동구 성내동 438-2,127.132585162906,37.5252865636828
서울특별시 강동구 성내동 438-56,127.132693031395,37.5255746729541
서울특별시 강동구 성내동 438-6,127.132848074047,37.5252240991324
서울특별시 강동구 성내동 439-2,127.133903613116,37.5251935344613
서울특별시 강동구 성내동 440-27,127.133378353553,37.5237909086987
서울특별시 강동구 성내동 443-21,127.132224623261,37.5243241574514
서울특별시 강동구 성내동 443-24,127.132103078463,37.5239765968654
서울특별시 강동구 성내동 443-26,127.13244081502,37.5241364167448
서울특별시 강동구 성내동 444,127.131617398176,37.5247313676958
서울특별시 강동구 성내동 444-4,127.131906988084,37.5247871770276
서울특별시 강동구 성내동 445-4,127.131502895689,37.523883202057
서울특별시 강동구 성내동 446-11,127.130444110966,37.5244436280202
서울특별시 강동구 성내동 446-12,127.130608626316,37.5247850159679
서울특별시 강동구 성내동 446-17,127.129765165272,37.5253806068224
서울특별시 강동구 성내동 447-2,127.128978209224,37.5254238159283
서울특별시 강동구 성내동 447-5,127.128409601922,37.5251444041967
서울특별시 강동구 성내동 448-14,127.130003119249,37.5240381228401
서울특별시 강동구 성내동 448-17,127.130619629848,37.5237641687557
서울특별시 강동구 성내동 448-18,127.130899512304,37.5236405117307
서울특별시 강동구 성내동 448-5,127.128642376017,37.5246586010541
서울특별시 강동구 성내동 452-2,127.120963809015,37.527686872406
서울특별시 강동구 성내동 452-3,127.121333567682,37.5275053918329
서울특별시 강동구 성내동 454-1,127.121315869393,37.5285224602992
서울특별시 강동구 성내동 454-15,127.121084252649,37.5284312463661
서울특별시 강동구 성내동 455-3,127.121785224669,37.5285724333059
서울특별시 강동구 성내동 456-8,127.12374958486,37.5277048895136
서울특별시 강동구 성내동 457-4,127.123501875937,37.5274599863364
서울특별시 강동구 성내동 459-2,127.122388462187,37.5270576769657
서울특별시 강동구 성내동 459-9,127.123290519157,37.5267555339427
서울특별시 강동구 성내동 460,127.123780918949,37.5265389608262
서울특별시 강동구 성내동 460-1,127.124346331982,37.5261929228896
서울특별시 강동구 성내동 463-1,127.124305115026,37.5271927175327
서울특별시 강동구 성내동 465-1,127.126830338209,37.5265453661704
서울특별시 강동구 성내동 466-1,127.127634547741,37.5257316162051
서울특별시 강동구 성내동 467-1,127.127616490604,37.5252922172171
서울특별시 강동구 성내동 468,127.12595609955,37.525484831809
서울특별시 강동구 성내동 468-3,127.127493643605,37.5248990626486
서울특별시 강동구 성내동 468-6,127.126471687149,37.5252542550939
서울특별시 강동구 성내동 508-2,127.12913246582,37.5322856718766
서울특별시 강동구 성내동 51,127.124841168694,37.5367201442223
서울특별시 강동구 성내동 510-1,127.129023174529,37.53176041786
서울특별시 강동구 성내동 513,127.130381421309,37.5313884346686
서울특별시 강동구 성내동 542,127.127342586931,37.5282078832699
서울특별시 강동구 성내동 542-1,127.127512472665,37.5281186810473
서울특별시 강동구 성내동 545-7,127.128973615608,37.5274210709483
서울특별시 강동구 성내동 545-8,127.128746364399,37.5275036704203
서울특별시 강동구 성내동 547-1,,
서울특별시 강동구 성내동 548-4,127.126855335596,37.5277453830867
서울특별시 강동구 성내동 549-5,127.125855349452,37.5282063240054
서울특별시 강동구 성내동 551-4,127.122973226554,37.5287076138561
서울특별시 강동구 성내동 552-1,127.122656096099,37.5297323819157
서울특별시 강동구 성내동 565,127.126615820058,37.5272002639929
서울특별시 강동구 성내동 590,127.125987937235,37.5307605206146
서울특별시 강동구 성내동 592,127.127773485492,37.5333682605474
서울특별시 강동구 성내동 593,127.123145032549,37.527167533497
서울특별시 강동구 성내동 594,127.129905150994,37.5248855327111
서울특별시 강동구 성내동 595,127.121788942512,37.5325289948279
서울특별시 강동구 성내동 596,127.13539791741,37.5311409612954
서울특별시 강동구 성내동 597,127.134208691996,37.5289677530947
서울특별시 강동구 성내동 598,127.130952135652,37.5332945907173
서울특별시 강동구 성내동 599,127.135288985051,37.5329047947587
서울특별시 강동구 성내동 600,127.12843726523,37.5352744175189
서울특별시 강동구 성내동 601,127.13154595693,37.5253425066267
서울특별시 강동구 성내동 602,127.127039258018,37.5259936385914
서울특별시 강동구 성내동 603,127.133362186205,37.5231607662269
서울특별시 강동구 성내동 604,127.12757190731,37.5352498571928
서울특별시 강동구 성내동 605,127.12278811722,37.5318677069061
서울특별시 강동구 성내동 606,127.128195139583,37.5267470684684
서울특별시 강동구 성내동 607,127.123971178236,37.5330863356607
서울특별시 강동구 성내동 608,127.132958436192,37.5241120487182
서울특별시 강동구 암사동 400,127.138852308901,37.5565793525256
서울특별시 강동구 암사동 413,127.139500544208,37.5535270917359
서울특별시 강동구 암사동 414-2,127.143039980028,37.5566230974592
서울특별시 강동구 암사동 419,127.140301898686,37.552075626614
서울특별시 강동구 암사동 422-26,127.138884127153,37.5512824427224
서울특별시 강동구 암사동 440-4,127.130561746294,37.5557120510964
서울특별시 강동구 암사동 440-7,127.130915984278,37.5557145420459
서울특별시 강동구 암사동 441-1,127.130021436876,37.5553758546345
서울특별시 강동구 암사동 441-10,127.130467558146,37.5550470391884
서울특별시 강동구 암사동 441-2,127.130387889814,37.5553748198296
서울특별시 강동구 암사동 441-3,127.130718366346,37.5553162500108
서울특별시 강동구 암사동 442,127.131294916319,37.5552136174359
서울특별시 강동구 암사동 442-1,127.131924490362,37.5552096720912
서울특별시 강동구 암사동 445,127.134242531809,37.5562378899734
서울특별시 강동구 암사동 446-21,127.134955002961,37.5551920114036
서울특별시 강동구 암사동 446-3,127.134069524362,37.5553106002837
서울특별시 강동구 암사동 447-8,127.135761593401,37.5552583912068
서울특별시 강동구 암사동 449,127.136796907736,37.5566866278268
서울특별시 강동구 암사동 450-10,127.137132736336,37.5561514966417
서울특별시 강동구 암사동 453-38,127.136414193494,37.5538548766196
서울특별시 강동구 암사동 454-10,127.135748310553,37.5532389114172
서울특별시 강동구 암사동 459-1,127.1323421131,37.5545139953649
서울특별시 강동구 암사동 461,127.130559995194,37.5545785987007
서울특별시 강동구 암사동 463-18,127.129602920973,37.5534144834426
서울특별시 강동구 암사동 466-3,127.130762663006,37.5535937646374
서울특별시 강동구 암사동 472-18,127.13324496599,37.5520803772305
서울특별시 강동구 암사동 474-10,127.135967263796,37.5521007898568
서울특별시 강동구 암사동 474-21,127.136430823125,37.5523613642152
서울특별시 강동구 암사동 485-1,127.134029389263,37.5500885548712
서울특별시 강동구 암사동 485-2,127.134387047681,37.55005697383
서울특별시 강동구 암사동 487-37,127.136365557277,37.5492734502232
서울특별시 강동구 암사동 488-10,127.13449719583,37.5478111109099
서울특별시 강동구 암사동 488-3,127.135004191985,37.5483305884554
서울특별시 강동구 암사동 492-28,127.13159143371,37.5502599637986
서울특별시 강동구 암사동 492-45,127.131778963922,37.5502042531915
서울특별시 강동구 암사동 493-14,127.132023707024,37.5512117457787
서울특별시 강동구 암사동 497-6,127.130098353637,37.5511856816225
서울특별시 강동구 암사동 501-4,127.128213515828,37.550168985112
서울특별시 강동구 암사동 503-31,127.127334895371,37.5518955267586
서울특별시 강동구 암사동 503-6,127.127396183846,37.5520664699923
서울특별시 강동구 암사동 504-8,127.127677035167,37.5528437274999
서울특별시 강동구 암사동 508,127.127100652964,37.5540369094746
서울특별시 강동구 암사동 509,127.125814420892,37.5523963093311
서울특별시 강동구 암사동 510-10,127.124056399361,37.5511315469766
서울특별시 강동구 암사동 513-4,127.126191052109,37.5489765306408
서울특별시 강동구 암사동 516-2,127.123833909857,37.5507189433357
서울특별시 강동구 암사동 518,127.123569119809,37.5496335182594
서울특별시 강동구 암사동 670,127.13111857582,37.5541057670931
서울특별시 강동구 암사동 671,127.141526455027,37.5530139054669
서울특별시 강동구 암사동 672,127.134266269565,37.5514276188639
서울특별시 강동구 암사동 675,127.125370241826,37.5488202709191
서울특별시 강동구 천호동 121-32,127.136479058987,37.5404583992902
서울특별시 강동구 천호동 155-5,127.134762514659,37.537224520947
서울특별시 강동구 천호동 163-14,127.133257161415,37.5379524350015
서울특별시 강동구 천호동 163-34,127.133565809765,37.5379433466147
서울특별시 강동구 천호동 164-70,127.133250459102,37.5371744292828
서울특별시 강동구 천호동 166-106,127.131012440104,37.5382750718547
서울특별시 강동구 천호동 166-109,127.13093201199,37.5380921680221
서울특별시 강동구 천호동 168-6,127.132778939664,37.5384272598894
서울특별시 강동구 천호동 170-2,127.133597955048,37.538710871835
서울특별시 강동구 천호동 19-1,127.138816135129,37.5497684861221
서울특별시 강동구 천호동 217-132,127.134419888871,37.54471338622
서울특별시 강동구 천호동 22-11,127.141268883294,37.5500172258132
서울특별시 강동구 천호동 22-17,127.141026156419,37.549783436738
서울특별시 강동구 천호동 22-23,127.141295547878,37.550294521014
서울특별시 강동구 천호동 22-6,127.141047644472,37.5503168918467
서울특별시 강동구 천호동 22-9,127.140813590837,37.5500617383389
서울특별시 강동구 천호동 237,127.134867278695,37.5458256093034
서울특별시 강동구 천호동 26-12,127.14257655923,37.5489166169071
서울특별시 강동구 천호동 27-41,127.140969607373,37.5488998055517
서울특별시 강동구 천호동 27-6,127.140842658524,37.5492715285805
서울특별시 강동구 천호동 28,127.140489843801,37.5476597931464
서울특별시 강동구 천호동 28-32,127.140845866616,37.5476085527269
서울특별시 강동구 천호동 287-16,127.12740524538,37.5482816384484
서울특별시 강동구 천호동 287-25,127.127797623585,37.5482411200127
서울특별시 강동구 천호동 287-9,127.127838691095,37.5487650960679
서울특별시 강동구 천호동 288-29,127.12905047706,37.5487195389058
서울특별시 강동구 천호동 288-5,127.128469478103,37.5485762830604
서울특별시 강동구 천호동 291-50,127.132592470525,37.547371235358
서울특별시 강동구 천호동 293-8,127.133787807747,37.5468108176352
서울특별시 강동구 천호동 302-3,127.131440541135,37.5463687209813
서울특별시 강동구 천호동 305,127.130004003501,37.5474244793634
서울특별시 강동구 천호동 313,127.127490730342,37.5463161084632
서울특별시 강동구 천호동 315-3,127.126870959378,37.5467855654738
서울특별시 강동구 천호동 317-3,127.124925100974,37.5481682398437
서울특별시 강동구 천호동 317-31,127.125271031502,37.5478262148264
서울특별시 강동구 천호동 317-4,127.125153035198,37.5481157405807
서울특별시 강동구 천호동 32-2,127.142153398452,37.547761867449
서울특별시 강동구 천호동 320,127.123673111459,37.5476432846913
서울특별시 강동구 천호동 322-19,127.125588346046,37.5469547024917
서울특별시 강동구 천호동 328-1,127.122436680943,37.5458272593456
서울특별시 강동구 천호동 33-7,127.141547941905,37.547739799534
서울특별시 강동구 천호동 333-55,127.124337813111,37.5443676371512
서울특별시 강동구 천호동 334,127.12448775422,37.5434881943921
서울특별시 강동구 천호동 338-20,127.122342222753,37.5427984695335
서울특별시 강동구 천호동 34-1,127.141546537138,37.5465779640407
서울특별시 강동구 천호동 340-6,127.123601259302,37.5424376597796
서울특별시 강동구 천호동 35-12,127.140810392961,37.5464367567403
서울특별시 강동구 천호동 35-4,127.140702027467,37.5469404538524
서울특별시 강동구 천호동 35-8,127.141071252642,37.5467511640851
서울특별시 강동구 천호동 358-4,127.125667778111,37.5430409500146
서울특별시 강동구 천호동 36-9,127.140054403094,37.5471784565979
서울특별시 강동구 천호동 361-1,127.127549192066,37.5444319671439
서울특별시 강동구 천호동 362,127.127359418022,37.5438937350979
서울특별시 강동구 천호동 37-24,127.138954729022,37.5470075750216
서울특별시 강동구 천호동 39-6,127.139496661374,37.5456144430998
서울특별시 강동구 천호동 39-7,127.139633736066,37.5456358149508
서울특별시 강동구 천호동 40-9,127.139830710469,37.5453144660072
서울특별시 강동구 천호동 410-100,127.128407888015,37.5391247822156
서울특별시 강동구 천호동 410-105,127.129054541877,37.5391959770547
서울특별시 강동구 천호동 414,127.126995720254,37.5394152598787
서울특별시 강동구 천호동 416-12,127.126308511284,37.5403218617716
서울특별시 강동구 천호동 425-5,127.12492222154,37.5406106651217
서울특별시 강동구 천호동 427-3,127.124517641553,37.5401629353223
서울특별시 강동구 천호동 432-7,127.123858863149,37.5407676581176
서울특별시 강동구 천호동 437-22,127.126276456688,37.5423821208978
서울특별시 강동구 천호동 44,127.142188200886,37.5448155610226
서울특별시 강동구 천호동 447-15,127.132763653764,37.5361873915953
서울특별시 강동구 천호동 447-17,127.133223572592,37.5364985295234
서울특별시 강동구 천호동 450,127.130435922027,37.5370222391811
서울특별시 강동구 천호동 450-38,127.131067113386,37.5378357738362
서울특별시 강동구 천호동 452-15,127.128252199874,37.5384006378173
서울특별시 강동구 천호동 46,127.140447640306,37.5438629458953
서울특별시 강동구 천호동 46-5,127.1412021827,37.5441734311924
서울특별시 강동구 천호동 462-35,127.119448180261,37.5410890834395
서울특별시 강동구 천호동 467-11,127.120814775545,37.5421803349701
서울특별시 강동구 천호동 47-24,127.13969201064,37.5441186446406
서울특별시 강동구 천호동 49-16,127.140138958849,37.5428392374007
서울특별시 강동구 천호동 49-4,127.13910850094,37.5431639143948
서울특별시 강동구 천호동 49-8,127.140027090051,37.5434660147923
서울특별시 강동구 천호동 50,127.140644730943,37.5430656878011
서울특별시 강동구 천호동 50-11,127.141210001283,37.5427993086285
서울특별시 강동구 천호동 50-32,127.14083779478,37.5426564042128
서울특별시 강동구 천호동 50-7,127.140939003934,37.5429231593265
서울특별시 강동구 천호동 52-1,127.139693065422,37.5425007198372
서울특별시 강동구 천호동 52-16,127.140667770591,37.5421991697159
서울특별시 강동구 천호동 52-17,127.140546621304,37.5419179319857
서울특별시 강동구 천호동 52-3,127.139507025877,37.5420069220358
서울특별시 강동구 천호동 52-6,127.139949756131,37.5422896722469
서울특별시 강동구 천호동 528,127.135228656951,37.5387182059275
서울특별시 강동구 천호동 53-32,127.138812587615,37.5425461773846
서울특별시 강동구 천호동 53-6,127.138915312211,37.542779865803
서울특별시 강동구 천호동 53-9,127.139255084876,37.5426425137757
서울특별시 강동구 천호동 54-12,127.137986181149,37.5419080673665
서울특별시 강동구 천호동 54-13,127.138277372774,37.5418735788827
서울특별시 강동구 천호동 54-25,127.138534399756,37.5418432743619
서울특별시 강동구 천호동 54-4,127.138216175695,37.54212881345
서울특별시 강동구 천호동 54-6,127.138721461728,37.5420375804505
서울특별시 강동구 천호동 54-7,127.139025628764,37.5419829826008
서울특별시 강동구 천호동 548-4,127.129574190651,37.5406748490594
서울특별시 강동구 천호동 55-25,127.140206572569,37.5414214352439
서울특별시 강동구 천호동 55-4,127.13824112267,37.5416061147043
서울특별시 강동구 천호동 563,127.125969201144,37.5412800765889
서울특별시 강동구 천호동 564,127.134209923581,37.5386835984306
서울특별시 강동구 천호동 565,127.133741337049,37.5359998715165
서울특별시 강동구 천호동 566,127.129984515198,37.5381553837245
서울특별시 강동구 천호동 567,127.140834598535,37.5482355707372
서울특별시 강동구 천호동 568,127.12333487935,37.5483347041107
서울특별시 강동구 천호동 570,127.122632416587,37.5466384954964
서울특별시 강동구 천호동 571,127.131974711687,37.5372215425849
서울특별시 강동구 천호동 578,127.1261254603,37.5418824980613
서울특별시 강북구 미아동 103-183,127.033404698783,37.6175157209994
서울특별시 강북구 미아동 133-12,127.030802760026,37.6222779689191
서울특별시 강북구 미아동 135-44,127.029920412982,37.6204542367997
서울특별시 강북구 미아동 1351,127.027004489962,37.6227390335289
서울특별시 강북구 미아동 1352,127.03052775851,37.6267812637117
서울특별시 강북구 미아동 1353,127.01263074872,37.6179760334621
서울특별시 강북구 미아동 1354,127.010827075164,37.6211496720682
서울특별시 강북구 미아동 1355,127.036554784672,37.614985442801
서울특별시 강북구 미아동 1356,127.035675364032,37.61513329385
서울특별시 강북구 미아동 1357,127.01812709371,37.6152263118285
서울특별시 강북구 미아동 1358,127.031299304387,37.6259376478707
서울특별시 강북구 미아동 1361,127.026637633248,37.6326967302794
서울특별시 강북구 미아동 1369,127.034691191838,37.6184958950826
서울특별시 강북구 미아동 137-17,127.029730972729,37.6189070183593
서울특별시 강북구 미아동 137-7,127.031058066324,37.6189753318154
서울특별시 강북구 미아동 1371,127.033045298587,37.6198126206279
서울특별시 강북구 미아동 1372,127.013980719047,37.6266658146638
서울특별시 강북구 미아동 152,127.027015504212,37.6334537426819
서울특별시 강북구 미아동 160-3,127.023860909253,37.6341884558025
서울특별시 강북구 미아동 163-21,127.026602806568,37.6322484075867
서울특별시 강북구 미아동 190-2,127.025793298194,37.6307830435313
서울특별시 강북구 미아동 192-16,127.026442535429,37.6310649084597
서울특별시 강북구 미아동 198-16,127.028232950974,37.6269069821589
서울특별시 강북구 미아동 198-27,127.028402954738,37.6271207454949
서울특별시 강북구 미아동 198-36,127.028732278173,37.6271540923676
서울특별시 강북구 미아동 224-40,127.024132776775,37.6260224922895
서울특별시 강북구 미아동 258-732,127.031017519417,37.6266176969961
서울특별시 강북구 미아동 302-33,127.023844991614,37.6247918927641
서울특별시 강북구 미아동 311-10,127.024737478559,37.6229812654556
서울특별시 강북구 미아동 311-9,127.024895851019,37.6230205151938
서울특별시 강북구 미아동 318-5,127.026460013483,37.6215674227472
서울특별시 강북구 미아동 4,127.036391166899,37.6174080707171
서울특별시 강북구 미아동 461,127.025814365129,37.6127523875236
서울특별시 강북구 미아동 474,127.025708332062,37.6136767350618
서울특별시 강북구 미아동 561-2,127.022104374602,37.6172043844266
서울특별시 강북구 미아동 796,127.018684601425,37.6288952855074
서울특별시 강북구 미아동 797,127.01932742399,37.6260087812506
서울특별시 강북구 미아동 8-318,127.037862804388,37.6155358046083
서울특별시 강북구 미아동 8-87,127.038998750852,37.6157875312203
서울특별시 강북구 미아동 811,127.01693069632,37.6177643032662
서울특별시 강북구 미아동 812,127.020401549408,37.6173116384026
서울특별시 강북구 미아동 813,127.020726256988,37.6139423356183
서울특별시 강북구 번동 118-15,127.045418066338,37.62404017466
서울특별시 강북구 번동 133-1,127.041240405765,37.6267143060941
서울특별시 강북구 번동 136,127.039305478078,37.6261268924628
서울특별시 강북구 번동 138,127.038842916774,37.6273613072931
서울특별시 강북구 번동 139,127.037518381078,37.6263821831818
서울특별시 강북구 번동 148-490,127.036932416991,37.6250844063985
서울특별시 강북구 번동 148-494,127.037447480684,37.6250540610005
서울특별시 강북구 번동 148-496,127.037105869031,37.6246731415281
서울특별시 강북구 번동 148-500,127.037646246097,37.6245277312563
서울특별시 강북구 번동 148-503,127.037708212428,37.6243099429026
서울특별시 강북구 번동 191,127.04365714028,37.6274734188867
서울특별시 강북구 번동 204,127.043305343873,37.6258177151975
서울특별시 강북구 번동 234,127.039253927886,37.630851231879
서울특별시 강북구 번동 242,127.04711402283,37.6247095737389
서울특별시 강북구 번동 271-2,127.04308489367,37.6279636757936
서울특별시 강북구 번동 410,127.03201596996,37.6358377607602
서울특별시 강북구 번동 410-32,127.032868026325,37.6357546358262
서울특별시 강북구 번동 411,127.030911839139,37.6356702917373
서울특별시 강북구 번동 418-3,127.027039148071,37.6386747667765
서울특별시 강북구 번동 432-6,127.0338209472,37.6347465242585
서울특별시 강북구 번동 443-6,127.026076576838,37.6351692502231
서울특별시 강북구 번동 446-57,127.025156241581,37.6363746080168
서울특별시 강북구 번동 459-110,127.032254408296,37.6378234670964
서울특별시 강북구 번동 459-63,127.031055487378,37.638641252403
서울특별시 강북구 번동 461-1,127.03053527017,37.6384957890293
서울특별시 강북구 번동 470-1,127.031882975676,37.6414389494623
서울특별시 강북구 번동 656,127.035415967486,37.6306059364989
서울특별시 강북구 번동 657,127.038174633568,37.6239783197816
서울특별시 강북구 번동 658,127.044892541889,37.6245533076865
서울특별시 강북구 번동 760,127.035528776935,37.6315060777268
서울특별시 강북구 번동 761,127.036115344821,37.634699803905
서울특별시 강북구 수유동 130-43,127.018398171477,37.6374380268026
서울특별시 강북구 수유동 177-2,127.026513696471,37.6409948315465
서울특별시 강북구 수유동 178-1,127.024265024709,37.6425510452452
서울특별시 강북구 수유동 180-31,127.024873209597,37.6431157456165
서울특별시 강북구 수유동 190-18,127.025115489901,37.6405171651667
서울특별시 강북구 수유동 191-28,127.026427124866,37.6393726281036
서울특별시 강북구 수유동 192-61,127.0249019433,37.6389043576722
서울특별시 강북구 수유동 205,127.018988803349,37.6423798343361
서울특별시 강북구 수유동 223-14,127.023577241404,37.6381863646639
서울특별시 강북구 수유동 223-7,127.023104348624,37.6386044251266
서울특별시 강북구 수유동 229-49,127.024254591345,37.6379918849018
서울특별시 강북구 수유동 229-50,127.02404005023,37.6377834408803
서울특별시 강북구 수유동 245-8,127.017508904184,37.6437380266702
서울특별시 강북구 수유동 268-17,127.017826264401,37.6460535979792
서울특별시 강북구 수유동 269-25,127.018174116348,37.646934977258
서울특별시 강북구 수유동 274-3,127.015156537494,37.6476588032448
서울특별시 강북구 수유동 279-74,127.015318241122,37.648238745425
서울특별시 강북구 수유동 280-14,127.012876272333,37.6472818323481
서울특별시 강북구 수유동 281-32,127.01314171299,37.6469942992093
서울특별시 강북구 수유동 281-51,127.014239999145,37.6461482381654
서울특별시 강북구 수유동 282-11,127.014107299298,37.6472784480239
서울특별시 강북구 수유동 282-12,127.014152938611,37.6471432950184
서울특별시 강북구 수유동 282-20,127.014033402912,37.6465879429783
서울특별시 강북구 수유동 334-3,127.017159442785,37.6436420331075
서울특별시 강북구 수유동 338-1,127.017389797399,37.6426760542061
서울특별시 강북구 수유동 403-17,127.017575984357,37.6360527973159
